ENSG-ID	RPKM U2OS	
ENSG00000185551	5.527731	
ENSG00000139239	32.34634	
ENSG00000146083	3.030996	
ENSG00000205148	0	
ENSG00000145476	0.2149076	
ENSG00000103037	4.39214	
ENSG00000105216	1.102083333	
ENSG00000187595	0	
ENSG00000176340	98.09482	
ENSG00000111110	0.6130543	
ENSG00000231925	4.46455	
ENSG00000136695	0	
ENSG00000136891	10.20648	
ENSG00000221949	0.4151415	
ENSG00000124209	6.817448	
ENSG00000113194	14.63891	
ENSG00000123562	13.75777	
ENSG00000156869	2.548491	
ENSG00000107736	0.5871322	
ENSG00000110583	14.83726	
ENSG00000172465	2.470315	
ENSG00000198246	0.3086527	
ENSG00000158125	1.100557	
ENSG00000175416	23.28267	
ENSG00000196507	0.4658326	
ENSG00000167771	1.269439	
ENSG00000184908	0	
ENSG00000168256	10.77249	
ENSG00000146066	43.94754	
ENSG00000107731	6.383173	
ENSG00000153885	8.949122	
ENSG00000103034	3.306495	
ENSG00000013016	2.146269	
ENSG00000168036	112.6365	
ENSG00000223705	0.8187179	
ENSG00000166228	36.83122	
ENSG00000119509	4.316666667	
ENSG00000048162	8.645074	
ENSG00000181938	11.79004	
ENSG00000140563	1.112328	
ENSG00000124302	0.3267644	
ENSG00000203393	0	
ENSG00000232429	0	
ENSG00000178809	0.8187179	
ENSG00000109794	0.4786875	
ENSG00000223597	0	
ENSG00000103023	0	
ENSG00000175414	2.034798	
ENSG00000124224	2.585665	
ENSG00000023318	3.891085	
ENSG00000124227	0	
ENSG00000182175	3.89708	
ENSG00000237441	11.69972	
ENSG00000166224	42.34862	
ENSG00000172476	0	
ENSG00000172888	2.370157	
ENSG00000164342	0.9968496	
ENSG00000214711	0	
ENSG00000124237	0	
ENSG00000103021	1.278894	
ENSG00000136874	3.879382	
ENSG00000186510	0.2909071	
ENSG00000168259	2.687363	
ENSG00000204220	19.52088	
ENSG00000122203	9.447274	
ENSG00000177842	3.862568	
ENSG00000166220	0	
ENSG00000119508	0.2255089	
ENSG00000070770	7.763054	
ENSG00000222039	0.1553552	
ENSG00000205583	0	
ENSG00000124225	73.63977	
ENSG00000166681	52.53251	
ENSG00000061987	0.808284	
ENSG00000173786	15.03869	
ENSG00000106803	26.76171	
ENSG00000070761	15.36678	
ENSG00000170085	2.211922	
ENSG00000174368	0	
ENSG00000204815	0.4614808	
ENSG00000138316	0.2658168	
ENSG00000180644	0	
ENSG00000185222	13.96451	
ENSG00000173641	0	
ENSG00000124256	0	
ENSG00000183888	0	
ENSG00000119523	7.743047	
ENSG00000177873	1.397575	
ENSG00000102996	6.305283	
ENSG00000173575	7.556532	
ENSG00000227057	8.066519	
ENSG00000205505	0	
ENSG00000124299	13.51813	
ENSG00000234733	0	
ENSG00000235863	0	
ENSG00000235913	0	
ENSG00000107719	7.550098	
ENSG00000223763	0	
ENSG00000205506	0	
ENSG00000185442	0	
ENSG00000106799	11.84058	
ENSG00000182916	0.8282411	
ENSG00000236161	0	
ENSG00000153879	27.82667	
ENSG00000103005	14.00315	
ENSG00000182230	0	
ENSG00000198632	0	
ENSG00000183643	0	
ENSG00000072518	7.808513	
ENSG00000166188	1.380526	
ENSG00000156574	0	
ENSG00000124253	0	
ENSG00000133134	2.973736	
ENSG00000188846	17.00615	
ENSG00000168005	20.89664	
ENSG00000148730	6.219571	
ENSG00000188073	0	
ENSG00000159648	0	
ENSG00000140557	0	
ENSG00000135655	6.588521	
ENSG00000198750	0	
ENSG00000188070	7.430998	
ENSG00000212836	0	
ENSG00000198673	0	
ENSG00000204065	0	
ENSG00000158089	3.180455	
ENSG00000231500	36.54645	
ENSG00000051596	0.2552385	
ENSG00000172731	17.90935	
ENSG00000130876	0.3078372	
ENSG00000204291	0.1325808	
ENSG00000131473	40.25995	
ENSG00000118596	0.987427	
ENSG00000070729	0	
ENSG00000176463	2.890136	
ENSG00000187185	0	
ENSG00000145920	0	
ENSG00000231972	0	
ENSG00000180964	28.30856	
ENSG00000148734	0.5431999	
ENSG00000178502	8.04246	
ENSG00000130881	7.851652	
ENSG00000113749	0	
ENSG00000119514	0.9444954	
ENSG00000168032	0	
ENSG00000161594	0	
ENSG00000185518	0	
ENSG00000116809	6.26825	
ENSG00000166359	0.1349254	
ENSG00000102409	12.99068	
ENSG00000165178	0	
ENSG00000180817	27.20505	
ENSG00000114784	9.67132	
ENSG00000164466	36.77414	
ENSG00000162949	0	
ENSG00000184845	21.55536	
ENSG00000133318	14.52382	
ENSG00000204754	0	
ENSG00000120149	1.372644	
ENSG00000184056	2.737407	
ENSG00000165138	2.999011	
ENSG00000140859	11.56164	
ENSG00000139263	13.08956	
ENSG00000124092	0.1238562	
ENSG00000065526	3.035509	
ENSG00000124097	0	
ENSG00000166896	4.87046	
ENSG00000170091	0	
ENSG00000076650	4.574706	
ENSG00000154556	1.682822	
ENSG00000223501	9.46326	
ENSG00000172954	7.862406	
ENSG00000079332	14.72844	
ENSG00000185056	0	
ENSG00000184743	5.959027778	
ENSG00000156521	2.006021	
ENSG00000132819	7.383659	
ENSG00000141698	8.958437	
ENSG00000170011	0	
ENSG00000204227	40.09022	
ENSG00000175215	24.53193	
ENSG00000176485	0.2135798	
ENSG00000162458	3.005265	
ENSG00000213626	95.19767	
ENSG00000113742	2.665308	
ENSG00000042286	3.679475	
ENSG00000198901	41.15903	
ENSG00000174428	0	
ENSG00000227273	0	
ENSG00000131941	1.66452	
ENSG00000133328	0	
ENSG00000162460	0	
ENSG00000140854	7.860636	
ENSG00000154553	3.909477	
ENSG00000136928	0	
ENSG00000204228	6.833115	
ENSG00000147206	0	
ENSG00000131944	3.524517	
ENSG00000162461	0.3795322	
ENSG00000101146	40.97924	
ENSG00000135407	0	
ENSG00000133321	0	
ENSG00000145919	13.0033	
ENSG00000133169	13.62765	
ENSG00000166965	7.321549	
ENSG00000102128	0.1360378	
ENSG00000099284	11.37598	
ENSG00000226623	0	
ENSG00000168314	0.7213287	
ENSG00000168491	0.1672284	
ENSG00000119801	26.73873	
ENSG00000174374	1.471166	
ENSG00000159625	0	
ENSG00000113739	0.9159064	
ENSG00000205129	0	
ENSG00000184508	6.032488	
ENSG00000128655	0	
ENSG00000196184	0	
ENSG00000170324	0	
ENSG00000123297	9.888837	
ENSG00000095383	3.486876	
ENSG00000141756	59.05843	
ENSG00000112473	24.83974	
ENSG00000123427	1.48114	
ENSG00000183072	4.658912	
ENSG00000054796	0	
ENSG00000106789	3.771806	
ENSG00000121289	0.3593403	
ENSG00000123965	0	
ENSG00000198908	1.872219	
ENSG00000133317	0	
ENSG00000168028	9.119837	
ENSG00000109775	6.277983	
ENSG00000116786	9.106378	
ENSG00000141696	11.16908	
ENSG00000113734	6.857527	
ENSG00000186352	0.4989995	
ENSG00000182885	0	
ENSG00000215695	6.600331	
ENSG00000171094	0	
ENSG00000168004	0	
ENSG00000158301	6.475442	
ENSG00000037897	2.709267	
ENSG00000144659	6.911989	
ENSG00000101144	5.10078	
ENSG00000179934	0	
ENSG00000198932	0.4813898	
ENSG00000109771	0.1355367	
ENSG00000204231	16.23953	
ENSG00000106785	0.6037863	
ENSG00000111012	2.249713	
ENSG00000197312	6.600331	
ENSG00000164463	3.257401	
ENSG00000139266	5.868413	
ENSG00000087510	0	
ENSG00000021488	0	
ENSG00000168329	0	
ENSG00000213714	0	
ENSG00000149742	0	
ENSG00000113732	49.14296	
ENSG00000124103	0	
ENSG00000125962	3.727762	
ENSG00000037241	0.3291423	
ENSG00000204758	0	
ENSG00000124091	0	
ENSG00000140553	16.67556	
ENSG00000168334	0.2684949	
ENSG00000116771	0	
ENSG00000158164	22.39354	
ENSG00000095380	6.938194444	
ENSG00000173801	1.353148	
ENSG00000196275	0	
ENSG00000184999	0	
ENSG00000197467	1.804231	
ENSG00000136938	5.476342	
ENSG00000109762	2.547204	
ENSG00000164323	7.074636	
ENSG00000173809	0	
ENSG00000144655	8.799481	
ENSG00000186326	0.5636591	
ENSG00000215029	0	
ENSG00000213965	3.142721	
ENSG00000135446	79.72599	
ENSG00000226019	0	
ENSG00000136929	0	
ENSG00000151729	10.37655	
ENSG00000173805	0.5433036	
ENSG00000187821	0	
ENSG00000113719	19.00412	
ENSG00000171224	5.673082	
ENSG00000184502	0.5369419	
ENSG00000115295	38.32302	
ENSG00000122859	0	
ENSG00000232033	0	
ENSG00000205336	2.540277778	
ENSG00000135452	6.646453	
ENSG00000196600	0	
ENSG00000184319	0	
ENSG00000120129	35.21107	
ENSG00000213472	0	
ENSG00000214357	12.55212	
ENSG00000179270	0	
ENSG00000197658	0	
ENSG00000116138	7.254095	
ENSG00000136932	3.645797	
ENSG00000174705	7.942596	
ENSG00000178919	0	
ENSG00000173812	29.34877	
ENSG00000196547	11.43749	
ENSG00000136936	1.111192	
ENSG00000168246	18.00883	
ENSG00000185945	0	
ENSG00000232108	0	
ENSG00000189350	1.213023	
ENSG00000159618	0	
ENSG00000214360	0	
ENSG00000105186	7.064771	
ENSG00000022277	65.92808	
ENSG00000135736	6.056545	
ENSG00000158517	0	
ENSG00000204248	0.5472505	
ENSG00000135439	2.955582	
ENSG00000163811	30.08422	
ENSG00000128422	85.27756	
ENSG00000087589	0	
ENSG00000105185	27.37433	
ENSG00000224557	0	
ENSG00000149452	0	
ENSG00000125170	5.443101	
ENSG00000072786	0.8517563	
ENSG00000099282	0.2743176	
ENSG00000160828	0	
ENSG00000186832	0.6793958	
ENSG00000168026	0.9658085	
ENSG00000079974	0.8711808	
ENSG00000100312	0	
ENSG00000171103	5.724929	
ENSG00000186847	1.837129	
ENSG00000151726	6.028517	
ENSG00000132906	2.614718	
ENSG00000171403	0	
ENSG00000102978	31.90637	
ENSG00000185554	0	
ENSG00000178904	7.573926	
ENSG00000075073	0	
ENSG00000223865	0	
ENSG00000099882	2.500047	
ENSG00000182511	5.097644	
ENSG00000072803	11.72197	
ENSG00000185662	0	
ENSG00000171345	0	
ENSG00000101138	41.71387	
ENSG00000136937	5.413324	
ENSG00000168813	7.856411	
ENSG00000151725	9.851642	
ENSG00000156427	0.1539186	
ENSG00000121297	1.993762	
ENSG00000232700	3.254648	
ENSG00000163806	0	
ENSG00000197901	0	
ENSG00000215704	0	
ENSG00000088682	28.52665	
ENSG00000140564	8.36242	
ENSG00000231389	0	
ENSG00000168539	0.1651543	
ENSG00000164306	5.280045	
ENSG00000171346	1.146005	
ENSG00000135506	37.49274	
ENSG00000198597	0.1888817	
ENSG00000114745	9.358539	
ENSG00000164438	0	
ENSG00000181163	20.42982	
ENSG00000171401	8.016548	
ENSG00000142615	0	
ENSG00000213639	180.3498	
ENSG00000005194	6.417807	
ENSG00000136925	11.87558	
ENSG00000100299	4.751598	
ENSG00000215046	0	
ENSG00000126337	0	
ENSG00000135454	5.487942	
ENSG00000204764	8.431985	
ENSG00000102970	0	
ENSG00000204252	0	
ENSG00000184515	0.5438338	
ENSG00000197079	0	
ENSG00000197299	7.102147	
ENSG00000108759	0	
ENSG00000006210	4.701976	
ENSG00000164305	14.14011	
ENSG00000102962	0	
ENSG00000204071	0	
ENSG00000105176	42.96501	
ENSG00000094755	0	
ENSG00000171360	0	
ENSG00000232313	0	
ENSG00000162438	0	
ENSG00000184905	1.294421	
ENSG00000102934	1.40758	
ENSG00000108417	0	
ENSG00000136842	1.472302	
ENSG00000168310	6.22373	
ENSG00000145936	0	
ENSG00000180712	0	
ENSG00000094796	0	
ENSG00000164303	0	
ENSG00000114742	16.64059	
ENSG00000102931	18.53165	
ENSG00000008735	0	
ENSG00000142634	24.2496	
ENSG00000131737	1.213498	
ENSG00000087586	25.30445	
ENSG00000105173	20.59181	
ENSG00000173320	0.6376499	
ENSG00000182132	1.37173	
ENSG00000235172	0.9916288	
ENSG00000140577	5.427712	
ENSG00000166432	0	
ENSG00000131738	0.4363909	
ENSG00000168003	110.7967	
ENSG00000159579	16.61291	
ENSG00000006059	0	
ENSG00000124098	11.89107	
ENSG00000077809	4.769561	
ENSG00000186860	0	
ENSG00000131943	13.94181	
ENSG00000212658	0	
ENSG00000212657	0	
ENSG00000180386	0	
ENSG00000124089	0	
ENSG00000166289	3.226306	
ENSG00000212659	0	
ENSG00000187272	0	
ENSG00000204873	0	
ENSG00000188004	0	
ENSG00000082196	3.420956	
ENSG00000054803	0.4622138	
ENSG00000196116	2.539175	
ENSG00000204256	24.31534	
ENSG00000163803	0	
ENSG00000043462	0	
ENSG00000172775	9.932006	
ENSG00000168356	0	
ENSG00000156515	16.77913	
ENSG00000178498	6.839655	
ENSG00000168269	0	
ENSG00000100288	6.424421	
ENSG00000133316	10.07798	
ENSG00000105171	25.0505	
ENSG00000204767	0.1970401	
ENSG00000187135	0.5431999	
ENSG00000075426	48.92325	
ENSG00000126952	0	
ENSG00000169021	11.80395	
ENSG00000197918	0	
ENSG00000229527	0	
ENSG00000101134	2.310868	
ENSG00000196156	0	
ENSG00000140575	26.40607	
ENSG00000171396	0	
ENSG00000166908	14.82409	
ENSG00000198271	0	
ENSG00000237969	0.5736191	
ENSG00000198090	0	
ENSG00000140848	17.27749	
ENSG00000212721	0	
ENSG00000213416	0	
ENSG00000196391	0.5074203	
ENSG00000238244	3.291423	
ENSG00000213096	0	
ENSG00000101132	12.30136	
ENSG00000214433	0	
ENSG00000120669	0.6628601	
ENSG00000171174	0.3803911	
ENSG00000185313	0	
ENSG00000213967	0.1012306	
ENSG00000232996	0	
ENSG00000233389	0	
ENSG00000213417	0	
ENSG00000212724	0.7989695	
ENSG00000214518	0	
ENSG00000182768	54.41845	
ENSG00000184867	21.62447	
ENSG00000212725	0	
ENSG00000188581	0	
ENSG00000233836	0	
ENSG00000006704	7.913577	
ENSG00000162236	5.466768	
ENSG00000221880	0	
ENSG00000204887	0	
ENSG00000221852	0	
ENSG00000156510	0.2068872	
ENSG00000212901	0	
ENSG00000212900	0	
ENSG00000019186	3.567556	
ENSG00000205246	1.16867	
ENSG00000212899	0	
ENSG00000213471	0	
ENSG00000134516	0.2959616	
ENSG00000142621	0.3156256	
ENSG00000183208	1.875985	
ENSG00000102401	9.622297	
ENSG00000204464	0.4031709	
ENSG00000196172	0	
ENSG00000155980	1.554748	
ENSG00000059145	3.802034	
ENSG00000153157	0.6552582	
ENSG00000204889	0	
ENSG00000196859	0	
ENSG00000168538	7.705071	
ENSG00000197372	0.6329546	
ENSG00000185043	10.26681	
ENSG00000180081	0	
ENSG00000198960	1.590667	
ENSG00000106665	3.03139	
ENSG00000171729	6.013749	
ENSG00000040275	16.07503	
ENSG00000205560	6.424421	
ENSG00000126947	5.363366	
ENSG00000227103	0	
ENSG00000167232	0.5185228	
ENSG00000217442	0	
ENSG00000235694	0	
ENSG00000213971	0.3514823	
ENSG00000197816	0.6431648	
ENSG00000227299	0	
ENSG00000064787	0	
ENSG00000188801	0.2600812	
ENSG00000130487	0	
ENSG00000182552	0	
ENSG00000196081	0	
ENSG00000183850	0.1455091	
ENSG00000108244	0	
ENSG00000168556	8.352429	
ENSG00000168564	6.920898	
ENSG00000168394	4.56927	
ENSG00000185758	0	
ENSG00000213973	0	
ENSG00000177989	0	
ENSG00000102393	9.696004	
ENSG00000168569	9.958665	
ENSG00000140853	1.245609	
ENSG00000177300	0	
ENSG00000162231	1.986639	
ENSG00000229676	0.1127942	
ENSG00000189337	2.207745	
ENSG00000218328	0.5147999	
ENSG00000213974	0	
ENSG00000171940	4.605488	
ENSG00000188155	0	
ENSG00000185475	8.945596	
ENSG00000171431	0	
ENSG00000227164	2.699529	
ENSG00000156502	14.80022	
ENSG00000205334	0.4950245	
ENSG00000235276	0	
ENSG00000136943	18.22687	
ENSG00000197360	0	
ENSG00000049541	10.46719	
ENSG00000187021	0	
ENSG00000187242	0	
ENSG00000236312	0	
ENSG00000182463	2.699529	
ENSG00000184347	0.3518951	
ENSG00000196350	0	
ENSG00000233913	9.032278	
ENSG00000162227	5.989967	
ENSG00000167920	1.325032	
ENSG00000186395	6.863518	
ENSG00000196109	0	
ENSG00000188152	0	
ENSG00000163798	5.106922	
ENSG00000230984	0	
ENSG00000120137	17.96829	
ENSG00000168002	35.72239	
ENSG00000151718	24.15973	
ENSG00000087237	0	
ENSG00000197134	0	
ENSG00000185670	1.568188	
ENSG00000188573	0.233266	
ENSG00000230219	0	
ENSG00000124208	17.99568	
ENSG00000185033	4.848158	
ENSG00000173908	0	
ENSG00000160321	0	
ENSG00000204264	5.679166667	
ENSG00000196597	1.299497	
ENSG00000175203	21.82157	
ENSG00000119760	14.31539	
ENSG00000162222	6.680722	
ENSG00000171446	0	
ENSG00000198521	0	
ENSG00000186393	0	
ENSG00000129187	17.65924	
ENSG00000176714	0	
ENSG00000183873	0.924883	
ENSG00000113643	30.22007	
ENSG00000197020	0.2550709	
ENSG00000025708	6.222139	
ENSG00000081386	7.427452	
ENSG00000213976	0	
ENSG00000116731	5.50598	
ENSG00000182054	7.151556	
ENSG00000130489	6.222139	
ENSG00000218336	15.24782	
ENSG00000086730	8.843407	
ENSG00000166987	1.31585	
ENSG00000214753	4.37034	
ENSG00000197013	0	
ENSG00000177822	3.09884	
ENSG00000204897	0	
ENSG00000122958	12.96067	
ENSG00000140548	0.3780545	
ENSG00000020256	9.903404	
ENSG00000051108	25.67533	
ENSG00000162188	0	
ENSG00000182307	20.48053	
ENSG00000237858	0.2644093	
ENSG00000175197	31.01976	
ENSG00000158122	2.337005	
ENSG00000231171	0	
ENSG00000167916	0	
ENSG00000113645	11.87571	
ENSG00000196268	0	
ENSG00000196922	17.66067	
ENSG00000101115	3.112828	
ENSG00000122862	2.791926	
ENSG00000172687	0.8248948	
ENSG00000106682	9.976658	
ENSG00000170631	5.991744	
ENSG00000237671	0	
ENSG00000143590	14.84358	
ENSG00000182141	0	
ENSG00000213424	0.3372399	
ENSG00000038002	3.02169	
ENSG00000070915	0	
ENSG00000162493	8.664539	
ENSG00000196705	0	
ENSG00000145934	7.123725	
ENSG00000109674	7.761291	
ENSG00000198954	16.06486	
ENSG00000229119	0	
ENSG00000162494	0.2879635	
ENSG00000196150	1.096364	
ENSG00000160352	0	
ENSG00000157036	5.728328	
ENSG00000166825	0.1277242	
ENSG00000168000	2.272979	
ENSG00000025770	47.90665	
ENSG00000177363	0.1932278	
ENSG00000232629	0	
ENSG00000170619	18.06317	
ENSG00000150630	1.232978	
ENSG00000188095	0	
ENSG00000081377	1.653514	
ENSG00000106683	10.36335	
ENSG00000118620	0.4398504	
ENSG00000204479	0	
ENSG00000204478	0	
ENSG00000010671	0	
ENSG00000237541	0	
ENSG00000166823	0.4017806	
ENSG00000102900	27.59598	
ENSG00000129128	17.49267	
ENSG00000126953	5.108644	
ENSG00000130956	1.647794	
ENSG00000054793	5.968354	
ENSG00000204480	0	
ENSG00000105750	0.7031767	
ENSG00000147789	15.32838	
ENSG00000038274	21.46263	
ENSG00000187193	8.095406	
ENSG00000073584	4.381018	
ENSG00000164122	0.1541222	
ENSG00000204752	1.693757	
ENSG00000160229	0	
ENSG00000165244	4.093819	
ENSG00000166986	84.04187	
ENSG00000197363	1.297399	
ENSG00000205358	0	
ENSG00000126353	0	
ENSG00000100258	4.926817	
ENSG00000150628	0	
ENSG00000204481	0	
ENSG00000102387	0	
ENSG00000162191	13.02668	
ENSG00000140527	0.1003586	
ENSG00000179344	0.293123	
ENSG00000204922	10.62571	
ENSG00000114739	3.97506	
ENSG00000166821	3.977777778	
ENSG00000188171	0	
ENSG00000161016	231.2578	
ENSG00000214756	5.227218	
ENSG00000101096	0.3917834	
ENSG00000198153	0	
ENSG00000130958	5.479095	
ENSG00000125144	0	
ENSG00000157358	0	
ENSG00000230766	0	
ENSG00000198417	0	
ENSG00000231205	0	
ENSG00000213985	7.846221	
ENSG00000162194	16.01794	
ENSG00000204486	0	
ENSG00000130962	2.696249	
ENSG00000010626	8.460633	
ENSG00000187928	0	
ENSG00000196378	2.436041	
ENSG00000169688	0	
ENSG00000205360	0	
ENSG00000131746	0.3835261	
ENSG00000166819	0	
ENSG00000185085	7.734644	
ENSG00000124217	5.783157	
ENSG00000102385	0.1354297	
ENSG00000213186	3.307562	
ENSG00000198169	4.57383	
ENSG00000205361	0	
ENSG00000204488	0	
ENSG00000100253	0.9118106	
ENSG00000130948	2.131397	
ENSG00000221843	0	
ENSG00000204491	0	
ENSG00000197124	0	
ENSG00000196735	0	
ENSG00000104777	0	
ENSG00000141753	1.563978	
ENSG00000072571	15.90705	
ENSG00000205362	0	
ENSG00000233438	0	
ENSG00000204495	0	
ENSG00000128165	7.134776	
ENSG00000166813	1.584909	
ENSG00000170584	31.63117	
ENSG00000205364	0	
ENSG00000147799	0	
ENSG00000123329	0	
ENSG00000150627	0.2576015	
ENSG00000204501	0	
ENSG00000169715	36.7148	
ENSG00000213563	10.50143	
ENSG00000182330	0	
ENSG00000196126	0	
ENSG00000177021	10.50143	
ENSG00000204502	0	
ENSG00000125148	38.46713	
ENSG00000111087	8.098075	
ENSG00000165732	36.13607	
ENSG00000131747	59.00291	
ENSG00000160959	18.43073	
ENSG00000113328	82.45492	
ENSG00000139269	8.326017	
ENSG00000204503	0	
ENSG00000198502	0	
ENSG00000150625	0.6737484	
ENSG00000087250	0	
ENSG00000214861	0	
ENSG00000183153	0	
ENSG00000175189	0	
ENSG00000229571	0	
ENSG00000102891	0	
ENSG00000000419	3.675	
ENSG00000102384	15.54063	
ENSG00000140534	5.802226	
ENSG00000182150	8.258715	
ENSG00000168594	0	
ENSG00000093217	4.582003	
ENSG00000204508	0	
ENSG00000204510	0	
ENSG00000084734	0	
ENSG00000237538	0.1934685	
ENSG00000126950	0	
ENSG00000113327	0.2922041	
ENSG00000187545	0	
ENSG00000204287	0	
ENSG00000160957	29.20579	
ENSG00000145451	0	
ENSG00000101126	0.848611111	
ENSG00000230218	0	
ENSG00000213988	0	
ENSG00000140519	0	
ENSG00000184635	0	
ENSG00000125124	5.878159	
ENSG00000167700	10.23816	
ENSG00000115226	1.814028	
ENSG00000188917	2.437533	
ENSG00000144671	0.1337601	
ENSG00000131759	3.183708	
ENSG00000204290	0	
ENSG00000100241	15.73261	
ENSG00000049540	0	
ENSG00000081665	0	
ENSG00000124243	7.357246	
ENSG00000174225	0	
ENSG00000089597	46.41637	
ENSG00000228642	0	
ENSG00000175877	0	
ENSG00000120952	0	
ENSG00000022355	0	
ENSG00000167701	0.3285236	
ENSG00000118990	0	
ENSG00000179172	9.361145	
ENSG00000105708	1.022764	
ENSG00000124171	3.686908	
ENSG00000164120	0	
ENSG00000182489	0.7279019	
ENSG00000094804	29.69202	
ENSG00000204513	0	
ENSG00000145863	0	
ENSG00000087263	8.565112	
ENSG00000172940	0	
ENSG00000140521	10.29863	
ENSG00000165171	1.458278	
ENSG00000179912	1.187138	
ENSG00000149541	2.587456	
ENSG00000116721	0	
ENSG00000149489	0.1242179	
ENSG00000212838	2.702406	
ENSG00000145864	0.1981874	
ENSG00000181896	1.830785	
ENSG00000160972	13.22781	
ENSG00000116726	0.3943025	
ENSG00000189143	2.702406	
ENSG00000164118	5.85797	
ENSG00000171475	2.530673	
ENSG00000042062	0	
ENSG00000160973	0	
ENSG00000167005	25.20559	
ENSG00000165215	0	
ENSG00000185482	0.1418337	
ENSG00000157330	0	
ENSG00000204296	0	
ENSG00000107625	11.11429	
ENSG00000185633	0.1964863	
ENSG00000188984	0	
ENSG00000204518	0	
ENSG00000196396	10.53494	
ENSG00000118322	0	
ENSG00000172216	39.83249	
ENSG00000159461	11.99529	
ENSG00000167702	29.94086	
ENSG00000100239	3.481944444	
ENSG00000108352	0.947441	
ENSG00000007952	0	
ENSG00000140525	30.51984	
ENSG00000164117	4.089889	
ENSG00000165730	0.2494998	
ENSG00000164611	51.31224	
ENSG00000187954	3.119444444	
ENSG00000087258	0.9006097	
ENSG00000140522	0	
ENSG00000162496	1.571007	
ENSG00000237125	0	
ENSG00000172939	2.403472222	
ENSG00000106077	1.89949	
ENSG00000149499	3.919406	
ENSG00000164107	0.7242666	
ENSG00000101811	22.67673	
ENSG00000060339	8.27514	
ENSG00000159398	0	
ENSG00000164106	0.5167024	
ENSG00000164609	4.256007	
ENSG00000185920	1.04021	
ENSG00000221886	4.233941	
ENSG00000204301	2.960999	
ENSG00000105726	1.152115	
ENSG00000164105	6.099233	
ENSG00000108349	19.20081	
ENSG00000145861	2.344984	
ENSG00000138336	2.626269	
ENSG00000205593	1.184355	
ENSG00000140526	6.466569	
ENSG00000182199	44.66995	
ENSG00000138002	1.319185	
ENSG00000135083	10.14802	
ENSG00000093100	3.166666	
ENSG00000144824	29.02504	
ENSG00000182379	1.552689	
ENSG00000213654	2.960999	
ENSG00000122912	3.66692	
ENSG00000164104	32.59896	
ENSG00000160949	14.89928	
ENSG00000188895	23.15654	
ENSG00000102362	1.797114	
ENSG00000149480	4.56927	
ENSG00000124216	2.206227	
ENSG00000140545	41.363	
ENSG00000140511	11.94093	
ENSG00000158169	5.233549	
ENSG00000157992	4.74356	
ENSG00000089639	0.2039972	
ENSG00000106089	3.534254	
ENSG00000172936	0.7366684	
ENSG00000170231	0	
ENSG00000126368	5.307688	
ENSG00000204304	5.367079	
ENSG00000102359	12.35457	
ENSG00000124226	23.72869	
ENSG00000064547	0.7802436	
ENSG00000109586	19.53665	
ENSG00000223908	0.8727819	
ENSG00000170234	2.404134	
ENSG00000160948	29.8563	
ENSG00000158480	4.674171	
ENSG00000113312	7.949945	
ENSG00000198848	0	
ENSG00000181359	0	
ENSG00000105717	0.6766341	
ENSG00000174473	0	
ENSG00000157766	0.2289856	
ENSG00000170214	3.515135	
ENSG00000147804	0.1200946	
ENSG00000113302	0	
ENSG00000160161	0.1664916	
ENSG00000196959	0	
ENSG00000000003	14.86724	
ENSG00000109576	3.322954	
ENSG00000172183	1.455628	
ENSG00000126351	6.511805556	
ENSG00000214398	0	
ENSG00000197818	1.005897	
ENSG00000000005	0	
ENSG00000198948	3.264201	
ENSG00000138346	3.300635	
ENSG00000181026	41.88009	
ENSG00000237079	0	
ENSG00000123384	8.427565	
ENSG00000164332	9.937016	
ENSG00000048707	4.004194	
ENSG00000228695	0	
ENSG00000056050	4.736438	
ENSG00000158470	19.43173	
ENSG00000226777	0	
ENSG00000140543	1.968143	
ENSG00000148120	4.630646	
ENSG00000165194	0	
ENSG00000186010	52.59523	
ENSG00000071462	28.36364	
ENSG00000176410	5.121599	
ENSG00000204343	0	
ENSG00000204086	0.4871765	
ENSG00000145860	6.990093	
ENSG00000071894	13.01828	
ENSG00000115216	77.76181	
ENSG00000176428	1.743387	
ENSG00000178093	0.5563854	
ENSG00000103546	0	
ENSG00000213993	0	
ENSG00000204305	1.447512	
ENSG00000165140	0	
ENSG00000181991	30.17065	
ENSG00000164330	0.3994847	
ENSG00000130957	0	
ENSG00000028137	0	
ENSG00000196576	15.35229	
ENSG00000060971	8.072747	
ENSG00000109572	8.385427	
ENSG00000173867	12.58377	
ENSG00000124212	1.996354	
ENSG00000087253	0.3460669	
ENSG00000173137	6.899388	
ENSG00000008838	5.508125	
ENSG00000158445	1.364942	
ENSG00000232674	0	
ENSG00000236127	0	
ENSG00000185803	28.25733	
ENSG00000148110	1.025819	
ENSG00000115241	19.11744	
ENSG00000204130	4.362785	
ENSG00000204308	0.8598995	
ENSG00000113282	9.797582	
ENSG00000108342	0	
ENSG00000163795	1.029844	
ENSG00000009950	0	
ENSG00000185386	3.434299	
ENSG00000087245	88.83364	
ENSG00000130950	0	
ENSG00000120949	0.1070723	
ENSG00000167491	8.42033	
ENSG00000155858	1.71807	
ENSG00000159387	0.1492365	
ENSG00000166888	9.424799	
ENSG00000124201	1.600833	
ENSG00000147202	2.447476	
ENSG00000182325	11.61113	
ENSG00000179083	0.5168661	
ENSG00000166886	27.09448	
ENSG00000214597	4.865519	
ENSG00000227093	0	
ENSG00000170616	0	
ENSG00000234908	0	
